module_type,idle,125,500,1000
LR,4.462459999999999,4.997059649122808,5.008862400000001,5.0069078125
LR_waystream,3.873871378091873,4.459608571428571,4.467875316455697,4.481193406593407
BX,4.567701408450704,5.118743975903614,5.129933834586465,5.1405115942028985
BX_waystream,3.3455019390581717,3.956327272727273,3.931783177570093,3.9356552631578947
