module_type,idle,125,500,1000
LR,0.8604907368421052,0.836971723841979,0.8401575448275862,0.8393976840277778
LR_waystream,0.5661964258880416,0.5682461849948613,0.5696640030554343,0.5765404810744812
BX,0.9131114410674572,0.8978138872323828,0.9006932621208192,0.9061995748792272
BX_waystream,0.3020117063711911,0.31660553564421184,0.3016179336126329,0.30377140935672525
